"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00047765","1956-11-12","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   94",",,0",,,,,,,,,,,,,,,,
"USC00047765","1956-11-13","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  178",",,0","   94",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00047765","1956-11-14","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   89",",,0",,,,,"  161",",,0",,,,,,,,,,
"USC00047765","1956-11-15","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   50",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1956-11-16","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   61",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1956-11-17","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   78",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1956-11-18","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   72",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1956-11-19","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   83",",,0",,,,,"  156",",,0",,,,,,,,,,
"USC00047765","1956-11-20","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   67",",,0",,,,,"  167",",,0",,,,,,,,,,
"USC00047765","1956-11-21","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   72",",,0",,,,,"  172",",,0",,,,,,,,,,
"USC00047765","1956-11-22","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   83",",,0",,,,,"  156",",,0",,,,,,,,,,
"USC00047765","1956-11-23","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   83",",,0",,,,,"  167",",,0",,,,,,,,,,
"USC00047765","1956-11-24","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   83",",,0",,,,,"  189",",,0",,,,,,,,,,
"USC00047765","1956-11-25","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   89",",,0",,,,,"  161",",,0",,,,,,,,,,
"USC00047765","1956-11-26","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   83",",,0",,,,,"  189",",,0",,,,,,,,,,
"USC00047765","1956-11-27","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   78",",,0",,,,,"  150",",,0",,,,,,,,,,
"USC00047765","1956-11-28","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   78",",,0",,,,,"  178",",,0",,,,,,,,,,
"USC00047765","1956-11-29","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   78",",,0",,,,,"  161",",,0",,,,,,,,,,
"USC00047765","1956-11-30","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   78",",,0",,,,,"  156",",,0",,,,,,,,,,
"USC00047765","1956-12-01","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   83",",,0",,,,,"  167",",,0",,,,,,,,,,
"USC00047765","1956-12-02","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   78",",,0",,,,,"  150",",,0",,,,,,,,,,
"USC00047765","1956-12-03","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   50",",,0",,,,,"   89",",,0","    1",",,0",,,,,,,,
"USC00047765","1956-12-04","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   33",",,0","    0",",,0","    0",",,0","  144",",,0","   78",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00047765","1956-12-05","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   51",",,0","    0",",,0","    0",",,0","  111",",,0","   78",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00047765","1956-12-06","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  111",",,0","   33",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00047765","1956-12-07","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  106",",,0","   22",",,0",,,,,"   83",",,0",,,,,,,,,,
"USC00047765","1956-12-08","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   22",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1956-12-09","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   33",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00047765","1956-12-10","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   44",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1956-12-11","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  133",",,0","  111",",,0",,,,,"  117",",,0","    1",",,0",,,,,,,,
"USC00047765","1956-12-12","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  161",",,0","   89",",,0",,,,,"  150",",,0",,,,,,,,,,
"USC00047765","1956-12-13","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  161",",,0","   94",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1956-12-14","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  156",",,0","   56",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1956-12-15","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   50",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1956-12-16","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   56",",,0",,,,,,,,,,,,,,,,
"USC00047765","1956-12-17","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   61",",,0",,,,,"  161",",,0",,,,,,,,,,
"USC00047765","1956-12-18","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   61",",,0",,,,,"  150",",,0",,,,,,,,,,
"USC00047765","1956-12-19","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   50",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1956-12-20","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   33",",,0",,,,,"   67",",,0",,,,,,,,,,
"USC00047765","1956-12-21","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   39",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1956-12-22","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   61",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1956-12-23","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   22",",,0",,,,,,,,,,,,,,,,
"USC00047765","1956-12-24","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   33",",,0",,,,,"  167",",,0",,,,,,,,,,
"USC00047765","1956-12-25","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   67",",,0",,,,,,,,,,,,,,,,
"USC00047765","1956-12-26","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   50",",,0",,,,,,,,,,,,,,,,
"USC00047765","1956-12-27","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   50",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1956-12-28","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   72",",,0",,,,,"  150",",,0",,,,,,,,,,
"USC00047765","1956-12-29","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   72",",,0",,,,,"  150",",,0",,,,,,,,,,
"USC00047765","1956-12-30","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   89",",,0",,,,,"  111",",,0","    1",",,0",,,,,,,,
"USC00047765","1956-12-31","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   39",",,0",,,,,,,,,,,,,,,,
"USC00047765","1957-01-01","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   39",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1957-01-02","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   44",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1957-01-03","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   50",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1957-01-04","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    5",",,0","    0",",,0","    0",",,0","  100",",,0","   56",",,0",,,,,"   83",",,0",,,,,,,,,,
"USC00047765","1957-01-05","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  111",",,0","   61",",,0",,,,,,,,,,,,,,,,
"USC00047765","1957-01-06","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   67",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1957-01-07","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   50",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1957-01-08","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   23",",,0","    0",",,0","    0",",,0","  106",",,0","   67",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00047765","1957-01-09","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","   17",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1957-01-10","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   33",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1957-01-11","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   72",",,0",,,,,,,,,,,,,,,,
"USC00047765","1957-01-12","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US",,,"    0",",,0","    0",",,0","  139",",,0","  100",",,0",,,,,,,,,,,,,,,,
"USC00047765","1957-01-13","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US",,,"    0",",,0","    0",",,0","  133",",,0","   89",",,0","    2",",,0","  340",",,0","  111",",,0",,,,,,,,,,
"USC00047765","1957-01-14","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   48",",,0","    0",",,0","    0",",,0","  144",",,0","   78",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1957-01-15","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   13",",,0","    0",",,0","    0",",,0","  144",",,0","   83",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1957-01-16","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   61",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1957-01-17","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   56",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00047765","1957-01-18","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   50",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1957-01-19","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   39",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1957-01-20","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  257",",,0","    0",",,0","    0",",,0","  111",",,0","   72",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00047765","1957-01-21","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   28",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1957-01-22","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   44",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1957-01-23","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   56",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1957-01-24","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  117",",,0","   39",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1957-01-25","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   33",",,0","    0",",,0","    0",",,0","  100",",,0","   50",",,0",,,,,"   78",",,0",,,,,,,,,,
"USC00047765","1957-01-26","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   10",",,0","    0",",,0","    0",",,0","   94",",,0","   17",",,0",,,,,"   44",",,0",,,,,,,,,,
"USC00047765","1957-01-27","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","   89",",,0","   17",",,0",,,,,"   39",",,0",,,,,,,,,,
"USC00047765","1957-01-28","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   20",",,0","    0",",,0","    0",",,0","   83",",,0","   22",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00047765","1957-01-29","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  106",",,0","   11",",,0",,,,,"   78",",,0",,,,,,,,,,
"USC00047765","1957-01-30","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   22",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1957-01-31","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   22",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1957-02-01","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  111",",,0","   67",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00047765","1957-02-02","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   43",",,0","    0",",,0","    0",",,0","  122",",,0","   44",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1957-02-03","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   11",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00047765","1957-02-04","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   28",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1957-02-05","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   39",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1957-02-06","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   72",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1957-02-07","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   91",",,0","    0",",,0","    0",",,0","  128",",,0","   78",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1957-02-08","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   61",",,0","    0",",,0","    0",",,0","  133",",,0","   83",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1957-02-09","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   56",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1957-02-10","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   89",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1957-02-11","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   94",",,0",,,,,"  167",",,0",,,,,,,,,,
"USC00047765","1957-02-12","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  167",",,0","  117",",,0",,,,,,,,,,,,,,,,
"USC00047765","1957-02-13","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    8",",,0","    0",",,0","    0",",,0","  206",",,0","  117",",,0",,,,,"  194",",,0",,,,,,,,,,
"USC00047765","1957-02-14","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  194",",,0","   78",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1957-02-15","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  194",",,0","   61",",,0",,,,,"  167",",,0",,,,,,,,,,
"USC00047765","1957-02-16","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  167",",,0","   72",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00047765","1957-02-17","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","  100",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1957-02-18","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  111",",,0","   83",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1957-02-19","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   89",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1957-02-20","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   15",",,0","    0",",,0","    0",",,0","  117",",,0","   89",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00047765","1957-02-21","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  241",",,0","    0",",,0","    0",",,0","  139",",,0","  100",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1957-02-22","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   94",",,0",,,,,,,,,,,,,,,,
"USC00047765","1957-02-23","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  206",",,0","    0",",,0","    0",",,0","  156",",,0","  100",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00047765","1957-02-24","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   94",",,0","    0",",,0","    0",",,0","  150",",,0","  128",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1957-02-25","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   18",",,0","    0",",,0","    0",",,0","  183",",,0","  122",",,0",,,,,"  161",",,0",,,,,,,,,,
"USC00047765","1957-02-26","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  157",",,0","    0",",,0","    0",",,0","  161",",,0","  122",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1957-02-27","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  189",",,0","  117",",,0",,,,,"  183",",,0",,,,,,,,,,
"USC00047765","1957-02-28","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  137",",,0","    0",",,0","    0",",,0","  183",",,0","  111",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1957-03-01","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   33",",,0","    0",",,0","    0",",,0","  122",",,0","  100",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1957-03-02","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   94",",,0",,,,,"  139",",,0",,,,,,,,,,
